age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
53,entrepreneur,married,primary,no,-215.26006343987683,yes,no,telephone,10,sep,230,3,-1,0,unknown,no
38,unknown,single,tertiary,no,-1698.0550648199007,no,no,cellular,11,sep,260,3,95,3,success,yes
56,admin.,single,secondary,no,1631.3569706230676,yes,no,cellular,11,sep,212,1,-1,0,unknown,no
42,technician,married,secondary,no,3107.43074706131,no,no,cellular,11,sep,285,1,-1,0,unknown,yes
47,technician,married,secondary,no,739.8590726784848,yes,no,unknown,11,sep,91,1,100,2,other,no
73,retired,married,unknown,no,1615.8634226495956,no,no,cellular,11,sep,210,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,-2142.4261598660287,yes,no,cellular,11,sep,108,2,129,2,failure,no
73,retired,married,tertiary,no,1624.6286491960184,no,no,cellular,11,sep,106,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,11.588803634566432,no,no,telephone,11,sep,240,2,95,3,other,yes
46,management,married,tertiary,no,4764.826594886063,no,no,cellular,11,sep,658,4,95,2,other,no
74,retired,married,primary,no,667.4311288501265,no,no,telephone,11,sep,290,2,-1,0,unknown,yes
71,retired,divorced,tertiary,yes,1086.4303636964937,yes,no,cellular,14,sep,335,4,-1,0,unknown,no
41,admin.,divorced,secondary,no,6034.661411395382,yes,yes,telephone,14,sep,185,2,-1,0,unknown,no
73,retired,married,primary,no,766.3889173180096,no,no,cellular,14,sep,961,5,-1,0,unknown,yes
47,technician,divorced,secondary,no,1063.3855376025965,no,no,cellular,15,sep,170,1,92,3,failure,yes
49,technician,divorced,tertiary,no,762.4829744498464,yes,no,telephone,15,sep,722,1,-1,0,unknown,no
40,admin.,married,secondary,no,1682.9836213493736,no,no,cellular,15,sep,215,1,-1,0,unknown,no
57,blue-collar,married,primary,no,3050.2163870663458,no,no,cellular,15,sep,107,2,105,2,success,yes
50,housemaid,married,secondary,no,2452.6271688464053,no,no,cellular,15,sep,173,2,99,4,failure,no
34,blue-collar,married,secondary,no,292.6134923417104,no,no,cellular,15,sep,89,2,106,1,success,yes
56,services,married,secondary,no,1000.0163170766309,no,no,cellular,15,sep,875,1,-1,0,unknown,yes
32,technician,single,tertiary,no,1482.6320222854351,no,no,cellular,15,sep,126,2,134,1,other,no
50,management,divorced,tertiary,no,1436.3713616934979,no,no,cellular,15,sep,91,1,103,3,success,no
54,unemployed,divorced,secondary,no,2286.6458749897783,no,no,cellular,15,sep,106,1,105,3,success,no
26,management,single,tertiary,no,396.3351140440348,no,no,cellular,15,sep,925,1,104,2,success,no
40,technician,married,tertiary,no,3688.828428601345,no,no,cellular,16,sep,1702,3,105,2,success,yes
29,management,single,tertiary,no,-216.1082208834116,yes,no,cellular,16,sep,152,1,103,1,success,yes
52,housemaid,married,primary,no,8273.167749626531,no,no,cellular,16,sep,292,1,-1,0,unknown,yes
38,technician,married,secondary,no,5152.10451138917,no,no,cellular,16,sep,387,1,-1,0,unknown,yes
46,management,married,tertiary,no,3568.552698002427,no,no,cellular,17,sep,543,1,-1,0,unknown,no
26,management,single,tertiary,no,521.5859408804556,no,no,cellular,18,sep,890,5,-1,0,unknown,yes
25,management,single,tertiary,no,308.9118194019961,no,no,cellular,18,sep,267,2,114,2,failure,no
70,retired,married,tertiary,no,-2598.1764536960773,no,no,cellular,18,sep,1104,2,88,2,other,yes
83,retired,married,primary,no,4.243094375749024,no,no,telephone,22,sep,773,1,92,2,success,no
43,management,divorced,tertiary,no,2990.411864763023,no,no,cellular,22,sep,83,1,113,3,success,yes
45,blue-collar,married,secondary,no,10280.85764242889,no,no,cellular,22,sep,173,1,141,2,success,yes
37,admin.,single,tertiary,no,714.3344073238386,yes,no,cellular,22,sep,239,1,99,2,success,no
71,retired,divorced,secondary,no,4146.173943206651,no,no,cellular,22,sep,369,1,-1,0,unknown,no
27,management,single,tertiary,no,15921.482840978057,no,no,cellular,23,sep,299,1,100,1,success,yes
47,admin.,married,secondary,no,2197.5125219928364,no,no,cellular,24,sep,261,1,-1,0,unknown,no
42,management,divorced,tertiary,no,511.420289654689,no,no,cellular,25,sep,692,1,-1,0,unknown,yes
77,retired,divorced,secondary,no,2338.154210892141,no,no,cellular,25,sep,210,1,-1,0,unknown,yes
61,management,married,tertiary,no,4305.44168561565,no,no,cellular,28,sep,299,2,-1,0,unknown,no
57,management,married,tertiary,no,8174.199496353014,no,no,cellular,28,sep,341,3,98,3,success,no
34,management,married,tertiary,no,1274.3251255804098,yes,no,telephone,29,sep,316,1,119,1,other,yes
40,blue-collar,married,secondary,no,2110.179912150474,no,no,cellular,30,sep,117,1,121,1,success,no
84,entrepreneur,married,secondary,no,648.9771012407635,no,no,telephone,30,sep,992,2,-1,0,unknown,no
26,student,single,secondary,no,62.780196347405905,no,no,cellular,1,oct,194,1,119,1,success,yes
37,technician,married,unknown,no,9.030449875312257,no,no,cellular,1,oct,238,1,107,2,success,yes
47,management,married,tertiary,no,-107.33294034173582,no,no,cellular,1,oct,101,1,-1,0,unknown,no
37,management,single,tertiary,no,-574.0320952678167,yes,no,cellular,1,oct,137,1,119,1,failure,no
28,management,single,tertiary,no,6165.362677972913,no,no,cellular,1,oct,502,1,115,3,other,yes
54,management,married,tertiary,no,906.4232606429226,no,no,cellular,2,oct,194,2,94,1,success,yes
54,management,married,tertiary,no,8269.46980941154,no,no,cellular,2,oct,849,2,119,1,success,yes
61,retired,married,secondary,no,3455.7634975086917,no,no,cellular,6,oct,215,1,-1,0,unknown,no
30,technician,single,secondary,no,115.55845312823959,no,no,cellular,6,oct,144,1,-1,0,unknown,yes
60,retired,married,primary,no,-113.42314899759867,no,no,cellular,6,oct,728,1,-1,0,unknown,yes
44,management,married,unknown,no,2231.9851008336764,no,no,cellular,6,oct,296,3,-1,0,unknown,yes
33,management,single,tertiary,no,7146.218040931517,no,no,cellular,7,oct,201,1,58,3,failure,yes
25,admin.,single,tertiary,no,1851.4582360651777,no,no,cellular,7,oct,290,1,114,1,failure,no
54,unknown,married,unknown,no,4093.374323677147,no,no,cellular,7,oct,335,1,-1,0,unknown,yes
24,blue-collar,single,secondary,no,1930.4996264916565,yes,no,cellular,8,oct,147,1,92,5,other,no
36,technician,married,tertiary,no,6644.987394960404,yes,no,cellular,8,oct,234,2,175,2,success,no
58,retired,married,primary,no,-925.1974188686745,no,no,telephone,8,oct,153,1,93,1,success,yes
33,management,single,tertiary,no,1534.2115389865296,no,no,cellular,8,oct,611,2,183,1,success,yes
27,admin.,married,secondary,no,2786.4359177751385,no,no,cellular,9,oct,266,3,184,1,success,yes
60,admin.,divorced,secondary,no,11299.578740270437,no,no,telephone,12,oct,261,1,187,1,success,yes
56,unemployed,married,secondary,no,-987.6626066752235,no,no,cellular,12,oct,511,3,187,1,failure,no
25,technician,single,secondary,no,360.5149160509101,no,yes,cellular,12,oct,138,1,-1,0,unknown,yes
21,student,single,secondary,no,3140.381321377904,no,no,cellular,12,oct,180,1,-1,0,unknown,no
73,retired,divorced,secondary,no,7245.348488847935,yes,no,cellular,12,oct,146,1,-1,0,unknown,yes
67,management,divorced,tertiary,no,-604.8861965473978,no,no,cellular,13,oct,411,2,-1,0,unknown,no
51,entrepreneur,divorced,tertiary,no,2876.9544155782332,no,no,cellular,13,oct,79,2,-1,0,unknown,yes
48,management,married,tertiary,no,1343.324376402493,yes,yes,cellular,13,oct,1226,2,-1,0,unknown,no
35,management,single,tertiary,no,2446.2832832030444,no,no,cellular,13,oct,221,1,182,1,success,yes
61,self-employed,divorced,tertiary,no,343.71327331059547,yes,no,cellular,13,oct,210,1,182,2,success,yes
35,technician,single,tertiary,no,153.86431845874995,no,no,cellular,13,oct,301,2,-1,0,unknown,no
36,admin.,divorced,secondary,no,299.72723201472047,no,no,cellular,13,oct,204,2,99,5,failure,yes
83,retired,single,primary,no,3386.215257415645,no,no,telephone,13,oct,1003,3,-1,0,unknown,yes
50,management,married,primary,no,-115.33475642978152,no,no,telephone,14,oct,958,1,-1,0,unknown,yes
66,housemaid,married,primary,no,-8.829860898212985,no,no,telephone,14,oct,290,2,-1,0,unknown,yes
58,technician,married,primary,no,5393.426526416123,no,no,cellular,15,oct,441,5,246,5,failure,no
30,management,single,tertiary,no,959.5318347698326,no,no,cellular,15,oct,244,1,105,1,success,no
54,blue-collar,married,primary,no,-333.11398240481844,no,no,telephone,15,oct,485,3,184,3,failure,no
26,admin.,single,secondary,no,-198.06150709883593,no,no,cellular,15,oct,457,2,-1,0,unknown,no
43,services,married,primary,no,-720.7867311481004,yes,no,telephone,15,oct,166,3,183,5,success,no
40,unemployed,single,tertiary,no,318.4932976625548,no,no,cellular,15,oct,570,1,135,1,failure,yes
57,management,married,tertiary,no,1230.7977250515003,no,no,cellular,16,oct,115,1,185,2,failure,no
75,retired,married,secondary,no,2733.8888486931783,no,no,telephone,16,oct,186,1,183,1,failure,no
77,retired,married,tertiary,no,1952.6868504906365,no,no,cellular,16,oct,847,1,60,1,success,no
31,management,married,tertiary,no,6186.239258675928,no,no,cellular,16,oct,154,2,119,5,failure,yes
22,services,single,secondary,no,-443.7901374196101,no,no,cellular,16,oct,258,1,-1,0,unknown,yes
50,management,married,tertiary,no,469.9528246980138,no,no,cellular,16,oct,170,1,183,1,success,no
27,management,married,tertiary,no,1244.116453963472,no,no,cellular,16,oct,154,2,-1,0,unknown,yes
73,retired,married,unknown,no,-964.6081511742661,no,no,telephone,16,oct,434,1,57,1,failure,no
37,services,married,secondary,no,3544.5485488833674,no,no,cellular,16,oct,156,1,-1,0,unknown,yes
44,technician,single,tertiary,no,1393.7756801004398,no,no,cellular,16,oct,324,1,143,3,failure,yes
40,technician,married,secondary,no,2271.64982680181,no,no,cellular,16,oct,717,2,-1,0,unknown,no
61,management,married,tertiary,no,77.13569495014205,no,no,cellular,16,oct,136,2,-1,0,unknown,yes
61,technician,divorced,secondary,no,6367.173140299599,no,no,cellular,19,oct,131,1,-1,0,unknown,yes
47,blue-collar,married,secondary,no,-1099.0219935380308,no,no,cellular,19,oct,98,1,-1,0,unknown,no
47,services,single,unknown,no,913.0123206414089,no,no,cellular,19,oct,385,2,-1,0,unknown,yes
76,housemaid,divorced,primary,no,1320.03232783013,no,no,telephone,19,oct,233,2,187,3,success,no
30,student,single,tertiary,no,6841.609898338657,no,no,cellular,19,oct,328,1,-1,0,unknown,no
39,technician,married,tertiary,no,-1610.71616842889,no,no,cellular,20,oct,148,2,195,2,success,no
72,retired,married,primary,no,2305.0405675056077,no,no,telephone,20,oct,513,1,-1,0,unknown,no
77,retired,married,unknown,no,4394.69434905895,no,no,telephone,20,oct,373,1,-1,0,unknown,no
36,technician,married,secondary,no,1176.2195851661218,no,no,cellular,20,oct,213,1,-1,0,unknown,yes
65,retired,married,secondary,no,1540.9094706230608,yes,no,cellular,20,oct,349,1,183,2,success,no
54,technician,married,secondary,no,3421.483216183945,no,yes,cellular,20,oct,595,2,187,2,success,no
46,admin.,single,secondary,no,3697.8737611914294,yes,no,cellular,20,oct,427,1,-1,0,unknown,yes
28,management,single,tertiary,no,-655.0322479004868,no,no,cellular,20,oct,676,2,146,2,failure,yes
61,management,married,tertiary,no,2106.2720625114243,no,no,cellular,21,oct,192,3,184,1,success,yes
53,housemaid,married,primary,no,6185.763726304476,no,no,cellular,21,oct,828,1,189,1,failure,yes
27,student,single,tertiary,no,1568.4061804751316,no,no,cellular,21,oct,825,1,183,4,success,yes
55,unemployed,divorced,secondary,no,2894.6502802222203,no,no,cellular,21,oct,467,2,184,1,success,yes
33,management,single,tertiary,no,6925.132211326237,no,no,cellular,21,oct,512,2,184,1,success,yes
87,retired,divorced,primary,no,6228.761199283777,no,no,telephone,21,oct,749,1,-1,0,unknown,yes
57,management,married,tertiary,no,268.7548027887188,no,no,cellular,21,oct,135,1,-1,0,unknown,no
33,self-employed,single,tertiary,no,821.428464432812,yes,no,cellular,21,oct,307,1,208,1,success,no
51,technician,married,secondary,no,-1145.9762588232772,yes,yes,cellular,21,oct,287,1,-1,0,unknown,yes
76,retired,divorced,primary,no,2914.3678995972505,no,no,cellular,21,oct,107,2,-1,0,unknown,no
19,student,single,secondary,no,2916.078342843147,no,no,cellular,22,oct,252,2,-1,0,unknown,no
33,admin.,married,tertiary,no,-683.828054837924,yes,no,cellular,22,oct,249,2,335,2,failure,yes
55,management,divorced,tertiary,no,694.1334813699137,no,no,cellular,22,oct,360,5,-1,0,unknown,yes
31,blue-collar,single,unknown,no,7615.506744861255,no,no,cellular,22,oct,257,1,128,3,other,no
92,retired,married,unknown,no,2497.7939822960616,no,no,cellular,22,oct,313,3,-1,0,unknown,yes
30,technician,single,tertiary,no,2406.0899710838075,no,no,cellular,22,oct,127,3,149,2,failure,yes
68,retired,single,tertiary,no,2178.6047383654645,no,no,cellular,22,oct,277,1,184,2,success,yes
41,technician,single,tertiary,no,2870.5787793421196,no,no,cellular,22,oct,133,1,107,2,success,yes
29,self-employed,married,secondary,no,693.1969165441091,no,yes,cellular,22,oct,247,1,184,3,success,yes
27,blue-collar,single,secondary,no,2901.359643238342,no,no,cellular,22,oct,504,1,183,2,success,yes
78,retired,married,unknown,no,4769.686751998546,no,no,telephone,22,oct,1002,4,-1,0,unknown,no
82,retired,married,primary,no,9055.699913427803,no,no,cellular,22,oct,306,3,107,1,success,yes
29,technician,single,tertiary,no,1622.7762734787034,no,no,cellular,22,oct,260,2,139,1,other,yes
76,retired,married,tertiary,no,3251.48831446238,no,no,cellular,22,oct,344,1,183,1,success,yes
38,management,married,tertiary,no,4493.692943121362,no,no,cellular,23,oct,336,2,184,5,failure,yes
60,technician,married,secondary,no,10039.361191891832,no,no,cellular,23,oct,270,3,185,1,success,no
33,services,divorced,secondary,no,2521.0110607207607,yes,no,cellular,23,oct,130,1,161,1,failure,yes
43,blue-collar,married,secondary,no,15264.161447145612,no,no,cellular,23,oct,210,1,-1,0,unknown,no
61,retired,married,secondary,no,84.25577166239799,no,no,cellular,23,oct,149,1,-1,0,unknown,no
43,technician,single,unknown,no,8179.589260990724,no,no,cellular,23,oct,476,1,74,2,success,no
57,management,married,primary,no,3734.2673501499285,no,no,cellular,23,oct,255,4,185,2,failure,no
33,management,married,tertiary,no,5612.324429218638,no,no,cellular,23,oct,438,1,430,2,failure,yes
77,management,married,unknown,no,3289.1958726944745,yes,no,cellular,23,oct,221,2,183,3,success,no
35,technician,single,secondary,no,-434.1131363221607,no,no,cellular,23,oct,281,1,52,4,failure,no
59,retired,married,primary,no,3894.88432657009,no,no,telephone,23,oct,257,2,126,3,success,yes
76,retired,married,secondary,no,3471.781182899507,no,no,telephone,23,oct,282,2,-1,0,unknown,no
73,retired,married,primary,no,194.05422646191187,no,no,cellular,26,oct,355,1,180,5,failure,no
81,retired,married,primary,no,1182.5192536791683,no,no,cellular,27,oct,131,1,-1,0,unknown,no
41,unknown,single,unknown,no,1424.7565480220942,no,no,cellular,27,oct,143,1,188,1,success,no
57,technician,married,secondary,no,-1052.7528021939615,no,no,cellular,27,oct,207,1,-1,0,unknown,no
28,technician,single,unknown,no,-121.36082315087069,yes,no,cellular,27,oct,96,1,267,1,failure,no
38,blue-collar,single,secondary,no,-2241.4867583177374,no,no,cellular,27,oct,297,1,75,3,failure,yes
52,services,married,secondary,no,961.2592677186211,yes,no,cellular,27,oct,424,1,515,1,failure,no
22,student,single,secondary,no,332.8958860323951,no,no,cellular,27,oct,137,1,-1,0,unknown,no
53,unknown,married,primary,no,-403.6804080715815,no,no,cellular,27,oct,759,2,-1,0,unknown,yes
60,admin.,married,unknown,no,4196.2551106649025,yes,no,cellular,27,oct,624,1,-1,0,unknown,no
56,management,married,secondary,no,-180.30391969820423,no,no,cellular,27,oct,298,1,111,8,other,yes
38,housemaid,divorced,secondary,no,1511.0138476674886,no,no,cellular,27,oct,255,3,148,1,success,no
44,management,single,tertiary,no,8459.620489551999,no,no,cellular,27,oct,418,2,-1,0,unknown,no
69,retired,divorced,secondary,no,2670.9450785033396,no,no,telephone,27,oct,146,2,56,1,other,yes
36,student,single,tertiary,no,711.308588423778,no,no,cellular,27,oct,149,1,-1,0,unknown,no
75,self-employed,married,unknown,no,4750.141627032441,no,no,telephone,28,oct,509,1,-1,0,unknown,no
65,retired,married,primary,no,812.9587549260393,no,no,cellular,28,oct,371,1,-1,0,unknown,yes
64,retired,married,secondary,no,5347.36018514699,no,no,cellular,28,oct,501,1,-1,0,unknown,no
30,admin.,single,secondary,no,2344.2590550423047,yes,no,cellular,28,oct,524,3,272,1,failure,yes
57,housemaid,married,tertiary,no,4157.173349241231,no,no,cellular,28,oct,207,1,194,1,success,yes
31,management,married,tertiary,no,213.15204217732278,yes,no,cellular,29,oct,164,2,-1,0,unknown,no
36,management,married,tertiary,no,-62.47273352489725,no,no,cellular,29,oct,139,1,-1,0,unknown,yes
64,management,married,tertiary,no,4626.171099328878,no,no,cellular,29,oct,164,1,-1,0,unknown,yes
54,technician,married,unknown,no,-303.6330019933673,yes,no,cellular,29,oct,142,1,-1,0,unknown,yes
26,admin.,single,secondary,no,446.1789288045231,no,no,cellular,29,oct,209,1,188,2,unknown,yes
51,self-employed,single,secondary,no,-262.26024406823353,no,no,cellular,29,oct,1707,2,-1,0,unknown,yes
72,retired,married,secondary,no,296.4504431859389,no,no,cellular,29,oct,189,3,-1,0,unknown,no
30,management,married,tertiary,no,366.321371620975,no,no,cellular,29,oct,251,2,-1,0,unknown,yes
60,blue-collar,married,primary,no,-751.6888146922892,no,no,cellular,29,oct,401,1,-1,0,unknown,no
30,management,single,tertiary,no,2125.4494334087076,no,no,cellular,29,oct,215,3,80,5,success,no
66,retired,married,tertiary,no,692.5026919910431,no,no,cellular,29,oct,106,2,269,2,failure,yes
50,technician,married,secondary,no,3663.4561960854608,no,no,cellular,29,oct,215,2,78,2,other,no
47,management,single,tertiary,no,-93.57541228549826,no,no,cellular,29,oct,124,1,-1,0,unknown,yes
80,retired,married,primary,no,-1016.8008992777518,no,no,cellular,29,oct,746,2,86,1,other,no
61,management,married,tertiary,no,-1598.1121369166867,yes,no,cellular,29,oct,377,1,520,1,other,yes
47,management,married,tertiary,no,2835.8509746460327,no,no,cellular,29,oct,424,2,213,3,success,no
30,technician,single,secondary,no,1896.2756113529413,no,no,cellular,29,oct,279,1,148,1,failure,no
21,student,single,primary,no,7827.5651043870175,no,no,cellular,29,oct,445,1,-1,0,unknown,no
62,management,married,tertiary,no,9281.663002789843,no,no,cellular,30,oct,212,2,-1,0,unknown,yes
26,technician,single,secondary,no,184.59088545891547,no,no,cellular,30,oct,217,1,-1,0,unknown,no
